filename,filepath,img_height,img_width,text_detected,ocr,coordinates,text_height,text_width,sentiment
4546.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4546.jpg,389,500,True,"FREE
MEEK MIL","[{'x': 247, 'y': 156}, {'x': 351, 'y': 156}, {'x': 351, 'y': 312}, {'x': 247, 'y': 312}]",156,104,negative
4547.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4547.jpg,403,403,True,"Adopt Me!
(905) 896-5864 ⚫ mississauga.ca/adoptapet","[{'x': 19, 'y': 341}, {'x': 381, 'y': 341}, {'x': 381, 'y': 385}, {'x': 19, 'y': 385}]",44,362,negative
4548.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4548.jpg,450,600,True,"HE DAILY SHOW
EWART
OM
ريال","[{'x': 52, 'y': 18}, {'x': 593, 'y': 18}, {'x': 593, 'y': 404}, {'x': 52, 'y': 404}]",386,541,neutral
4549.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4549.jpg,1024,576,False,,[],0,0,negative
455.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/455.jpg,375,500,True,"HELLO
Prosieben
ARFORCE","[{'x': 0, 'y': 112}, {'x': 165, 'y': 112}, {'x': 165, 'y': 230}, {'x': 0, 'y': 230}]",118,165,positive
4550.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4550.jpg,399,532,True,STE,"[{'x': 184, 'y': 152}, {'x': 273, 'y': 152}, {'x': 273, 'y': 210}, {'x': 184, 'y': 210}]",58,89,negative
4551.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4551.jpg,228,455,True,"DE HEXE
AUTOPISTA NO
ELECTRICA
PUEBLOS VIVOS
#apuntatAlVolt","[{'x': 25, 'y': 1}, {'x': 445, 'y': 1}, {'x': 445, 'y': 227}, {'x': 25, 'y': 227}]",226,420,neutral
4552.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4552.jpg,450,600,True,"wim with the
of principle,
rock.""
Chomas Jefferson
STUCO NEWS
A FOGA
HAST","[{'x': 0, 'y': 138}, {'x': 390, 'y': 138}, {'x': 390, 'y': 187}, {'x': 0, 'y': 187}]",49,390,negative
4553.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4553.jpg,337,599,True,EXIT,"[{'x': 567, 'y': 94}, {'x': 584, 'y': 94}, {'x': 584, 'y': 109}, {'x': 567, 'y': 109}]",15,17,negative
4554.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4554.jpg,337,599,True,"BOLD
BILD","[{'x': 143, 'y': 89}, {'x': 267, 'y': 89}, {'x': 267, 'y': 104}, {'x': 143, 'y': 104}]",15,124,neutral
4555.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4555.jpg,360,599,False,,[],0,0,negative
4556.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4556.jpg,600,600,True,"LI
Senpai
PLEASE
FOLLOW
BACK","[{'x': 104, 'y': 1}, {'x': 476, 'y': 1}, {'x': 476, 'y': 463}, {'x': 104, 'y': 463}]",462,372,negative
4557.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4557.jpg,600,600,True,"WOULD
STATISTICS
SHOW
THAT 2 OUT OF
100 PEOPLE
WOULD FOLLOW
BACK. IAM ONE.
ARE YOU THE
OTHER?","[{'x': 36, 'y': 32}, {'x': 578, 'y': 32}, {'x': 578, 'y': 548}, {'x': 36, 'y': 548}]",516,542,negative
4558.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4558.jpg,801,600,True,"If you look
Really
Really
Really
Really
Close. You can see this.
I follow bark","[{'x': 173, 'y': 96}, {'x': 476, 'y': 96}, {'x': 476, 'y': 700}, {'x': 173, 'y': 700}]",604,303,negative
4559.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4559.jpg,304,236,False,,[],0,0,negative
456.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/456.jpg,718,473,False,,[],0,0,neutral
4560.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4560.jpg,600,600,False,,[],0,0,positive
4561.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4561.jpg,500,599,True,ESSY,"[{'x': 108, 'y': 96}, {'x': 223, 'y': 96}, {'x': 223, 'y': 308}, {'x': 108, 'y': 308}]",212,115,negative
4562.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4562.jpg,1024,458,True,"Stop it dad
C
BLOCK
What you call
an undead bee?
CA
BLOW
PLEASE
STOP
A zombee!
CK
A zom-bee, Coral.","[{'x': 67, 'y': 47}, {'x': 366, 'y': 47}, {'x': 366, 'y': 1001}, {'x': 67, 'y': 1001}]",954,299,positive
4563.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4563.jpg,856,600,True,"FGORGHTERS
JULY 8 & 9
caradelevingne
MARLYH
MANSON
PEVER FRAMPTON
CHEAP TRICK
AUGL
13h
FROM THE AUTHOR OF
THE FAULT IN OUR STARS
ENCORE
AUGUST
Shirkenor
BASCAL FLATS
AUGUST 27
ROBERT PLAST
GET LOST GET FOUND
PAPER TOWNS
PaperTownMovie.com
SUMMER 2015
PaperTowns
о
663,600 likes
NXNE
Budwe","[{'x': 6, 'y': 37}, {'x': 599, 'y': 37}, {'x': 599, 'y': 836}, {'x': 6, 'y': 836}]",799,593,positive
4564.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4564.jpg,394,485,True,"IS SHE GONNA
BE OKAY?
ONLY TIME
WILL TELL
WHAT DO YOU
KNOW ABOUT
MY WIFE!?","[{'x': 17, 'y': 7}, {'x': 254, 'y': 7}, {'x': 254, 'y': 332}, {'x': 17, 'y': 332}]",325,237,negative
4565.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4565.jpg,1024,577,False,,[],0,0,positive
4566.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4566.jpg,294,294,True,203,"[{'x': 126, 'y': 115}, {'x': 191, 'y': 115}, {'x': 191, 'y': 229}, {'x': 126, 'y': 229}]",114,65,positive
4567.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4567.jpg,900,599,False,,[],0,0,positive
4568.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4568.jpg,389,599,False,,[],0,0,neutral
4569.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4569.jpg,400,600,False,,[],0,0,neutral
457.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/457.jpg,450,600,True,"Done
Saving gane ""quik"".
Done.
096
45
296","[{'x': 3, 'y': 2}, {'x': 575, 'y': 2}, {'x': 575, 'y': 434}, {'x': 3, 'y': 434}]",432,572,negative
4570.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4570.jpg,391,347,False,,[],0,0,positive
4571.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4571.jpg,1024,576,True,"Are you really that
dumb
????????????????
????????????????
????????????????
????????????????
????????????????
????????????????
????????????????
????????????????
??????? ??????","[{'x': 46, 'y': 248}, {'x': 549, 'y': 248}, {'x': 549, 'y': 899}, {'x': 46, 'y': 899}]",651,503,positive
4572.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4572.jpg,420,600,True,"eTu
30
Q
Treasure.Mrk","[{'x': 2, 'y': 69}, {'x': 577, 'y': 69}, {'x': 577, 'y': 407}, {'x': 2, 'y': 407}]",338,575,positive
4573.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4573.jpg,1066,600,False,,[],0,0,positive
4574.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4574.jpg,450,600,False,,[],0,0,neutral
4575.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4575.jpg,800,600,True,"FIND TH
JOY
IN THE
405
JHO","[{'x': 205, 'y': 236}, {'x': 378, 'y': 236}, {'x': 378, 'y': 343}, {'x': 205, 'y': 343}]",107,173,positive
4576.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4576.jpg,600,600,True,"oh yes lucifer
RIP","[{'x': 481, 'y': 354}, {'x': 597, 'y': 354}, {'x': 597, 'y': 434}, {'x': 481, 'y': 434}]",80,116,neutral
4577.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4577.jpg,308,598,True,"4 TRAITS ENGAGED EMPLOYEES EXHIBIT
ENTHUSIASM
employees are
enthusiastic about work
INSPIRED
employees are motivated
by their leaders
T
EMPOWERED
employees are allowed
to do the work their way
CONFIDENT
employees are sure they
can achieve excellence","[{'x': 53, 'y': 35}, {'x': 568, 'y': 35}, {'x': 568, 'y': 278}, {'x': 53, 'y': 278}]",243,515,positive
4578.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4578.jpg,337,599,True,"E
TOWA","[{'x': 225, 'y': 187}, {'x': 285, 'y': 187}, {'x': 285, 'y': 239}, {'x': 225, 'y': 239}]",52,60,negative
4579.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4579.jpg,802,600,True,"asar
A","[{'x': 254, 'y': 366}, {'x': 314, 'y': 366}, {'x': 314, 'y': 421}, {'x': 254, 'y': 421}]",55,60,positive
458.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/458.jpg,585,600,True,199,"[{'x': 344, 'y': 262}, {'x': 376, 'y': 262}, {'x': 376, 'y': 293}, {'x': 344, 'y': 293}]",31,32,neutral
4580.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4580.jpg,559,390,True,"What is Consent?
Enthusiastic
✓ Sober
✔Mutual
Voluntary
✓Communicated clearly
before any sexual activity
Sex without consent is sexual assault!
It is a crime, and it is NOT okay!
Take a stand against sexual
violence!
A message from the CCU CARES Coalition
LiveWell
CCU
The
COAST","[{'x': 39, 'y': 95}, {'x': 349, 'y': 95}, {'x': 349, 'y': 495}, {'x': 39, 'y': 495}]",400,310,negative
4581.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4581.jpg,800,600,True,度,"[{'x': 536, 'y': 118}, {'x': 587, 'y': 118}, {'x': 587, 'y': 182}, {'x': 536, 'y': 182}]",64,51,negative
4582.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4582.jpg,398,599,True,"ОРГАНИЗАЦИЯ ОБЪЕДИНЕННЫХ НАЦИЙ
S
NACIONES UNIDAS
Viena
ONES UNIDAS
Viena
联合国
黑色
الأمم المتحدة
المتحدة
联合国
NATIONS U
Vienne
ЇХ НАЦИЙ","[{'x': 0, 'y': 63}, {'x': 598, 'y': 63}, {'x': 598, 'y': 327}, {'x': 0, 'y': 327}]",264,598,positive
4583.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4583.jpg,1024,577,True,"...oo Verizon
2:16 AM
@ 8%
←
PHOTO
с
chrisbrownofficial
Chris looking at Twitter like ""for
once it ain't me""
182,604 likes
1h
000","[{'x': 9, 'y': 9}, {'x': 558, 'y': 9}, {'x': 558, 'y': 918}, {'x': 9, 'y': 918}]",909,549,positive
4584.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4584.jpg,668,573,False,,[],0,0,negative
4585.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4585.jpg,450,600,True,KIRO,"[{'x': 403, 'y': 396}, {'x': 449, 'y': 396}, {'x': 449, 'y': 411}, {'x': 403, 'y': 411}]",15,46,positive
4586.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4586.jpg,370,577,True,EUPHORIA SUNRISE SMOOTHIE,"[{'x': 23, 'y': 318}, {'x': 554, 'y': 318}, {'x': 554, 'y': 342}, {'x': 23, 'y': 342}]",24,531,negative
4587.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4587.jpg,800,480,True,"93% 14:36
ความคิดเห็นที่ 3
iamu flying petals uwulusivasunsaUSIUSIH
ninamuautiqalseaonjugaunsau 2000
SM 1.42GBIWDJUNAN
ไม่รู้ว่าฟลายอิ้งจะรวบแค่ของทางเกาหลี หรือเอาของ
ต่างประเทศด้วย ก็คงต้องรอดูกันต่อไป
flying petals
@flying_petals
อืดตามอยู่
메일함이 2000개가 넘어가고 있어요 메일이
쏟아지는 관계로 낱개로 보내주시는것 보다
는 이왕이면 압축파일로 한번에 묶어서 주시
면 고맙겠습니당8ㅅ8 확인은 더디지만 보내
주시는 관련 자료들 차곡차곡 정리중이에요
etc
네이버
다음
수정한 날짜
2015-07-21 오후
2015-07-21 오전
2015-07-21 오전
2015-07-21 오전
위치:
datal
종류:
파일 폴더
크기:
2015-07-21 오전
인스타그램
트위터
2015-07-21 오전
CWUsersWuserWDesktop
1.42G (1.529.633.788 바이트)
디스크 할당 크기: 1.4268 (1.532.668.952 바이트)
내용:
파일 1,516 더28
2015-07-21 오전
만든 날짜:
2015년 7월 21일 오늘 15시간전
읽기 전용(폴더의 타일에만 적용XR)
김어
고급
확인
Loppuwe 22ns pru 2558 pm 13:49:36
Desktop Version
แบ่งปืน","[{'x': 19, 'y': 7}, {'x': 463, 'y': 7}, {'x': 463, 'y': 781}, {'x': 19, 'y': 781}]",774,444,positive
4588.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4588.jpg,337,600,True,"www.pptythailand.com www.
w.pptvthailand.com wi
ailand.com
A
PPTV HD","[{'x': 9, 'y': 8}, {'x': 598, 'y': 8}, {'x': 598, 'y': 324}, {'x': 9, 'y': 324}]",316,589,negative
4589.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4589.jpg,337,599,True,"Blooming! 内田心
Blooming!
ya Uchida
南月
**","[{'x': 110, 'y': 141}, {'x': 421, 'y': 141}, {'x': 421, 'y': 262}, {'x': 110, 'y': 262}]",121,311,negative
459.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/459.jpg,600,600,False,,[],0,0,positive
4590.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4590.jpg,450,600,False,,[],0,0,positive
4591.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4591.jpg,360,600,False,,[],0,0,negative
4592.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4592.jpg,600,600,True,TPE,"[{'x': 435, 'y': 107}, {'x': 580, 'y': 107}, {'x': 580, 'y': 138}, {'x': 435, 'y': 138}]",31,145,positive
4593.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4593.jpg,369,600,False,,[],0,0,positive
4594.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4594.jpg,800,600,True,"ATE OF ELHOR
FOREVER METAL
BLEND","[{'x': 110, 'y': 306}, {'x': 498, 'y': 306}, {'x': 498, 'y': 351}, {'x': 110, 'y': 351}]",45,388,positive
4595.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4595.jpg,640,480,True,"Cheeta
Puffs","[{'x': 0, 'y': 303}, {'x': 250, 'y': 303}, {'x': 250, 'y': 534}, {'x': 0, 'y': 534}]",231,250,negative
4596.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4596.jpg,512,512,False,,[],0,0,neutral
4597.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4597.jpg,303,598,True,"Bogus Case Still no effect
Baseless Allegations - Yet no impact
Many FRAUD witness - Zero Change on faith
Looking at their losing side, now conspirators are looking
to commit death attack on Asaram Bapu Ji!
Sudarshan News added 2 new photos.
5hrs Edited
ब्रेकिंग न्यूज- आसाराम बापू जी को जान से मारने का गंभीर प्रयास होगा। जान का खतरा
लेबल / सबसे ज्यादा बठा। लेकिन सरकार और समर्थक गंभीर नही
अब तक गवाहों का कत्ल किया गया अब बापु को जान से मारने का गंभीर प्रयास होगा।
२००६ से सुदर्शन ने बापू के बारे में जो भी भविष्यवाणी कि वह हमेशा सही निकली। आज
कि भविष्यवाणी सहि ना निकले ऐसा हम भी चाहेंगे। लेकिन दुर्भाग्य से बापू के विरोधी
शक्तीयों समर्थकों से ज्यादा वेल प्लान्ड, संघटीत सामर्थशाली और परीनाम कारक
साबित हुई है।
इस लिए हम सबेरे ५ बजे इस समाचार को ब्रेकिंग न्यूज में तात्काल दे रहे हैं।
विस्तार से जानने के लिए देखते रहे सुदर्शन। जल्दि ही विशेष प्रस्तुति। Height of FRUSTRATION ?/
www.isupport.SudarshanNews.com","[{'x': 7, 'y': 9}, {'x': 590, 'y': 9}, {'x': 590, 'y': 301}, {'x': 7, 'y': 301}]",292,583,negative
4598.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4598.jpg,500,330,True,"THE #1 NEW YORK TIMES BEST SELLER BY
MELISSA DE LA CRUZ
Isle
of the
Lost
DESCENDANTS NOVEL","[{'x': 37, 'y': 19}, {'x': 296, 'y': 19}, {'x': 296, 'y': 466}, {'x': 37, 'y': 466}]",447,259,negative
4599.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4599.jpg,154,327,True,"The new nation called Nigeria should be an
estate of our great-grandfather, Uthman
Dan Fodio. We must ruthlessly prevent a
change of power. We use the minorities of
the North as willing tools and the South as a
conquered territory and never allow them to
rule over us, and never allow them to have
control over their future.
Almada Bello
AZ QUOTES","[{'x': 131, 'y': 14}, {'x': 311, 'y': 14}, {'x': 311, 'y': 144}, {'x': 131, 'y': 144}]",130,180,positive
46.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/46.jpg,600,600,False,,[],0,0,negative
460.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/460.jpg,256,599,False,,[],0,0,negative
4600.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4600.jpg,249,500,True,"NEW TOKE THE RESTSELLING SERIES
SCHOOL
GOOD
SCHOOL
EVIL
GOOD
AND
A WORLD WITHOUT PRINCES
SCHOOL
GOOD
COND
So SLAINANI
SOMAN CHAINANI
SOMAN CHAINANI","[{'x': 23, 'y': 11}, {'x': 474, 'y': 11}, {'x': 474, 'y': 239}, {'x': 23, 'y': 239}]",228,451,negative
4601.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4601.jpg,300,600,True,"JOHN KERRY
BARACK OBAMA
THE SUM OF ALL LIES","[{'x': 34, 'y': 16}, {'x': 557, 'y': 16}, {'x': 557, 'y': 107}, {'x': 34, 'y': 107}]",91,523,negative
4602.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4602.jpg,374,500,False,,[],0,0,negative
4603.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4603.jpg,362,480,True,MILLE,"[{'x': 404, 'y': 48}, {'x': 466, 'y': 48}, {'x': 466, 'y': 68}, {'x': 404, 'y': 68}]",20,62,neutral
4604.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4604.jpg,860,599,True,"女の子の体の
中心線はこれぐらい
グニャらせた方が、
より艶めかしい!","[{'x': 449, 'y': 337}, {'x': 545, 'y': 337}, {'x': 545, 'y': 529}, {'x': 449, 'y': 529}]",192,96,negative
4605.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4605.jpg,887,599,True,"www
XIII","[{'x': 247, 'y': 114}, {'x': 361, 'y': 114}, {'x': 361, 'y': 451}, {'x': 247, 'y': 451}]",337,114,neutral
4606.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4606.jpg,398,599,True,"SHO FTSE 6676.03
x2
0 min
EADERSHIP
LIVE WESTMINSTER
YOUGOV RESEARCH FOR THE TIMES PUTS JEREMY COM
ON 43%","[{'x': 3, 'y': 38}, {'x': 549, 'y': 38}, {'x': 549, 'y': 397}, {'x': 3, 'y': 397}]",359,546,positive
4607.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4607.jpg,557,570,True,&,"[{'x': 139, 'y': 94}, {'x': 297, 'y': 94}, {'x': 297, 'y': 217}, {'x': 139, 'y': 217}]",123,158,positive
4608.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4608.jpg,895,600,False,,[],0,0,positive
4609.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4609.jpg,666,500,True,www.JJ.AM,"[{'x': 2, 'y': 657}, {'x': 44, 'y': 657}, {'x': 44, 'y': 664}, {'x': 2, 'y': 664}]",7,42,positive
461.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/461.jpg,337,599,False,,[],0,0,neutral
4610.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4610.jpg,307,513,True,"LIVERPOOL FC
YOU'LL NEVER WALK ALONE
Garuda Indonsia","[{'x': 94, 'y': 26}, {'x': 385, 'y': 26}, {'x': 385, 'y': 275}, {'x': 94, 'y': 275}]",249,291,positive
4611.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4611.jpg,877,600,True,only,"[{'x': 513, 'y': 0}, {'x': 599, 'y': 0}, {'x': 599, 'y': 31}, {'x': 513, 'y': 31}]",31,86,positive
4612.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4612.jpg,317,307,True,"UINQ
AQUINO
ABUNDA
TONIGHT
SJSBB
UST
WAY","[{'x': 5, 'y': 111}, {'x': 243, 'y': 111}, {'x': 243, 'y': 308}, {'x': 5, 'y': 308}]",197,238,positive
4613.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4613.jpg,800,600,False,,[],0,0,positive
4614.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4614.jpg,450,600,False,,[],0,0,positive
4615.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4615.jpg,1017,600,True,"HELLO
ASIA
Hello Asia!
@HelloAsiaAU
Tweet
The boys from #BTS, excited for their
#TRBin Melbourne performance
tonight! #Bangtan Boys #BTSAUS
#TRBinAustralia
BED-BULLET THE BED BULLET
BED BULLET
EBED BULLET
LE BED
THE BED
THE BED BULLET
Reply to Hello Asia!
914
2015 87S LIVE TRILOGY IN AUSTRALIA
EPISODE
THE BED BUL
Home
Notifications
Messages
Me","[{'x': 15, 'y': 14}, {'x': 582, 'y': 14}, {'x': 582, 'y': 1015}, {'x': 15, 'y': 1015}]",1001,567,negative
4616.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4616.jpg,600,600,True,"Trending: Philippines
#harryappreciationday
#ViceRyllePamatay Lines
#psynahuhulog
#ThankYouDreamscapeWithWings
#OTWOLIs Getting Exciting
HAPPY BAILONA DAY
SEIZEtheDAY JOSHANE
Kim Woo Bin and Shin Min Ah","[{'x': 17, 'y': 28}, {'x': 448, 'y': 28}, {'x': 448, 'y': 599}, {'x': 17, 'y': 599}]",571,431,neutral
4617.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4617.jpg,600,600,True,"STYLED
BY
PEYTON
VE
FASHION
EW YORK
CITY
BONGO","[{'x': 60, 'y': 27}, {'x': 560, 'y': 27}, {'x': 560, 'y': 588}, {'x': 60, 'y': 588}]",561,500,positive
4618.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4618.jpg,400,400,True,@Beulackjack,"[{'x': 293, 'y': 185}, {'x': 311, 'y': 185}, {'x': 311, 'y': 269}, {'x': 293, 'y': 269}]",84,18,positive
4619.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4619.jpg,209,430,False,,[],0,0,positive
462.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/462.jpg,450,600,False,,[],0,0,positive
4620.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4620.jpg,450,600,False,,[],0,0,neutral
4621.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4621.jpg,600,600,False,,[],0,0,neutral
4622.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4622.jpg,654,600,True,"まか
Eighte
95","[{'x': 0, 'y': 160}, {'x': 324, 'y': 160}, {'x': 324, 'y': 489}, {'x': 0, 'y': 489}]",329,324,positive
4623.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4623.jpg,447,599,True,"Pinochilles
SINCE WHEN THAT'S
YOUR ROLE","[{'x': 98, 'y': 29}, {'x': 494, 'y': 29}, {'x': 494, 'y': 432}, {'x': 98, 'y': 432}]",403,396,positive
4624.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4624.jpg,450,600,False,,[],0,0,positive
4625.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4625.jpg,169,600,True,"198,076 VOTES
#Directioners
VS
S..
T:T
198,073 VOTES
#Selenators","[{'x': 23, 'y': 32}, {'x': 479, 'y': 32}, {'x': 479, 'y': 168}, {'x': 23, 'y': 168}]",136,456,positive
4626.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4626.jpg,399,599,False,,[],0,0,positive
4627.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4627.jpg,337,599,True,"FERGUSON
104
Ferguson, Missouri
KTVI 9:06 AM CT
BREAKING NEWS
FERGUSON, MISSOURI HIRES INTERIM POLICE CHIEF CAN
Mayor James Knowles | Ferguson, Missouri
7:06 AMPT
NEWSROOM","[{'x': 36, 'y': 22}, {'x': 568, 'y': 22}, {'x': 568, 'y': 324}, {'x': 36, 'y': 324}]",302,532,positive
4628.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4628.jpg,680,599,True,"SHARE THIS MATCHUP:
TWITTER f FACEBOOK
141,497 VOTES
#GOT7
141,026 VOTES
#Star1
VOTE
VS
9
VOTE
Identifying as an ""IGOT7"" is
essentially the cutest way
to say you've always got
the backs of GOT7.
Their addictive pop hooks
play a major role as to
why Sistar rack up so
many hit singles, but Star1
play an equally important
part too.","[{'x': 27, 'y': 12}, {'x': 552, 'y': 12}, {'x': 552, 'y': 650}, {'x': 27, 'y': 650}]",638,525,positive
4629.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4629.jpg,215,597,True,"DEAL
OF THE WEEK
SAVE
63%
PLANTS ZOMBIES.
GARDEN
WARFARE
€6.00
€14.99","[{'x': 228, 'y': 23}, {'x': 558, 'y': 23}, {'x': 558, 'y': 180}, {'x': 228, 'y': 180}]",157,330,negative
463.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/463.jpg,596,600,False,,[],0,0,negative
4630.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4630.jpg,317,427,True,"DO F
SUPER
High Streng
Breaking Sm
*NOT SUITABLE FOR CLIMBING","[{'x': 133, 'y': 127}, {'x': 426, 'y': 127}, {'x': 426, 'y': 315}, {'x': 133, 'y': 315}]",188,293,positive
4631.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4631.jpg,399,599,False,,[],0,0,positive
4632.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4632.jpg,375,600,False,,[],0,0,negative
4633.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4633.jpg,900,600,True,"vodafone P
15:19
34%
billboard.com
SHARE THIS MATCHUP:
TWITTER f FACEBOOK
244,088 VOTES
#Directioners
243,873 VOTES
#Selenators
☑
KAT VOTE
BUGN
VS
VOTE
Five members, four
members -- it doesn't
matter for the Directioners.
One Direction's fan army is
here to ensure that the
U.K. group continues
dominating mainstream
music
From Wizards of Waverly
Place through her music
career, Selena Gomez's
loyal fan base love the
singer like a love song.
baby.
<]","[{'x': 28, 'y': 10}, {'x': 560, 'y': 10}, {'x': 560, 'y': 879}, {'x': 28, 'y': 879}]",869,532,positive
4634.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4634.jpg,571,600,True,"PREV NEXT
243,586 VOTES
#Directioners
KAT
POP-ROUND OF 32
SHARE THIS MATCHUP: TWITTER FACEBOOK
VS
243,458 VOTES
#Selenators
Five members, four members--it doesn't matter for
the Directioners. One Direction's fan army is hereto
ensure that the U.K. group continues dominating
mainstream music
From Wizards of Waverly Place through her music
career, Selena Gomez's loyal fan baselovethe
singer like a love song, baby.
X","[{'x': 14, 'y': 8}, {'x': 586, 'y': 8}, {'x': 586, 'y': 488}, {'x': 14, 'y': 488}]",480,572,positive
4635.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4635.jpg,311,398,True,"Wij
Wii Fit
WiF","[{'x': 47, 'y': 74}, {'x': 327, 'y': 74}, {'x': 327, 'y': 255}, {'x': 47, 'y': 255}]",181,280,positive
4636.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4636.jpg,337,599,False,,[],0,0,positive
