filename,filepath,text-detected,gen-text,sentiment
neutral_517.jpeg,/kaggle/input/musait/dataset/basket/neutral_517.jpeg,1,,neutral
neutral_519.jpg,/kaggle/input/musait/dataset/basket/neutral_519.jpg,1,,neutral
neutral_520.jpeg,/kaggle/input/musait/dataset/basket/neutral_520.jpeg,0,a child using a laptop computer on a bed,neutral
neutral_522.jpg,/kaggle/input/musait/dataset/basket/neutral_522.jpg,1,,neutral
neutral_524.jpeg,/kaggle/input/musait/dataset/basket/neutral_524.jpeg,1,,neutral
neutral_526.jpg,/kaggle/input/musait/dataset/basket/neutral_526.jpg,1,,neutral
neutral_529.jpeg,/kaggle/input/musait/dataset/basket/neutral_529.jpeg,1,,neutral
neutral_531.jpg,/kaggle/input/musait/dataset/basket/neutral_531.jpg,1,,neutral
neutral_533.jpeg,/kaggle/input/musait/dataset/basket/neutral_533.jpeg,1,,neutral
neutral_535.jpg,/kaggle/input/musait/dataset/basket/neutral_535.jpg,1,,neutral
neutral_537.jpeg,/kaggle/input/musait/dataset/basket/neutral_537.jpeg,1,,neutral
neutral_538.jpg,/kaggle/input/musait/dataset/basket/neutral_538.jpg,1,,neutral
neutral_541.jpeg,/kaggle/input/musait/dataset/basket/neutral_541.jpeg,1,,neutral
neutral_542.jpg,/kaggle/input/musait/dataset/basket/neutral_542.jpg,1,,neutral
neutral_544.jpeg,/kaggle/input/musait/dataset/basket/neutral_544.jpeg,1,,neutral
neutral_546.jpg,/kaggle/input/musait/dataset/basket/neutral_546.jpg,1,,neutral
neutral_549.jpeg,/kaggle/input/musait/dataset/basket/neutral_549.jpeg,1,,neutral
neutral_550.jpg,/kaggle/input/musait/dataset/basket/neutral_550.jpg,1,,neutral
neutral_551.jpg,/kaggle/input/musait/dataset/basket/neutral_551.jpg,1,,neutral
neutral_552.jpeg,/kaggle/input/musait/dataset/basket/neutral_552.jpeg,1,,neutral
neutral_554.jpg,/kaggle/input/musait/dataset/basket/neutral_554.jpg,0,clouds in the sky with a question mark,neutral
neutral_555.jpeg,/kaggle/input/musait/dataset/basket/neutral_555.jpeg,1,,neutral
neutral_558.jpg,/kaggle/input/musait/dataset/basket/neutral_558.jpg,1,,neutral
neutral_559.jpeg,/kaggle/input/musait/dataset/basket/neutral_559.jpeg,1,,neutral
neutral_562.jpg,/kaggle/input/musait/dataset/basket/neutral_562.jpg,1,,neutral
neutral_563.jpeg,/kaggle/input/musait/dataset/basket/neutral_563.jpeg,1,,neutral
neutral_566.jpg,/kaggle/input/musait/dataset/basket/neutral_566.jpg,1,,neutral
neutral_567.jpeg,/kaggle/input/musait/dataset/basket/neutral_567.jpeg,1,,neutral
neutral_569.jpg,/kaggle/input/musait/dataset/basket/neutral_569.jpg,1,,neutral
neutral_571.jpeg,/kaggle/input/musait/dataset/basket/neutral_571.jpeg,1,,neutral
neutral_575.jpeg,/kaggle/input/musait/dataset/basket/neutral_575.jpeg,1,,neutral
neutral_578.jpg,/kaggle/input/musait/dataset/basket/neutral_578.jpg,1,,neutral
neutral_579.jpeg,/kaggle/input/musait/dataset/basket/neutral_579.jpeg,1,,neutral
neutral_582.jpg,/kaggle/input/musait/dataset/basket/neutral_582.jpg,1,,neutral
neutral_583.jpeg,/kaggle/input/musait/dataset/basket/neutral_583.jpeg,1,,neutral
neutral_588.jpeg,/kaggle/input/musait/dataset/basket/neutral_588.jpeg,1,,neutral
neutral_591.jpeg,/kaggle/input/musait/dataset/basket/neutral_591.jpeg,1,,neutral
neutral_592.jpg,/kaggle/input/musait/dataset/basket/neutral_592.jpg,1,,neutral
neutral_593.jpeg,/kaggle/input/musait/dataset/basket/neutral_593.jpeg,1,,neutral
neutral_595.jpg,/kaggle/input/musait/dataset/basket/neutral_595.jpg,1,,neutral
neutral_597.jpeg,/kaggle/input/musait/dataset/basket/neutral_597.jpeg,1,,neutral
neutral_599.jpg,/kaggle/input/musait/dataset/basket/neutral_599.jpg,1,,neutral
neutral_601.jpeg,/kaggle/input/musait/dataset/basket/neutral_601.jpeg,1,,neutral
neutral_602.jpg,/kaggle/input/musait/dataset/basket/neutral_602.jpg,1,,neutral
neutral_605.jpeg,/kaggle/input/musait/dataset/basket/neutral_605.jpeg,1,,neutral
neutral_606.jpg,/kaggle/input/musait/dataset/basket/neutral_606.jpg,1,,neutral
neutral_609.jpg,/kaggle/input/musait/dataset/basket/neutral_609.jpg,1,,neutral
neutral_612.jpg,/kaggle/input/musait/dataset/basket/neutral_612.jpg,1,,neutral
neutral_615.jpeg,/kaggle/input/musait/dataset/basket/neutral_615.jpeg,0,the sun is shining t shirt,neutral
neutral_616.jpg,/kaggle/input/musait/dataset/basket/neutral_616.jpg,1,,neutral
neutral_620.jpg,/kaggle/input/musait/dataset/basket/neutral_620.jpg,1,,neutral
neutral_621.jpeg,/kaggle/input/musait/dataset/basket/neutral_621.jpeg,1,,neutral
neutral_623.jpg,/kaggle/input/musait/dataset/basket/neutral_623.jpg,1,,neutral
neutral_625.jpeg,/kaggle/input/musait/dataset/basket/neutral_625.jpeg,1,,neutral
neutral_627.jpg,/kaggle/input/musait/dataset/basket/neutral_627.jpg,1,,neutral
neutral_630.jpeg,/kaggle/input/musait/dataset/basket/neutral_630.jpeg,1,,neutral
neutral_632.jpg,/kaggle/input/musait/dataset/basket/neutral_632.jpg,1,,neutral
neutral_633.jpeg,/kaggle/input/musait/dataset/basket/neutral_633.jpeg,1,,neutral
neutral_635.jpg,/kaggle/input/musait/dataset/basket/neutral_635.jpg,1,,neutral
neutral_637.jpeg,/kaggle/input/musait/dataset/basket/neutral_637.jpeg,1,,neutral
neutral_639.jpg,/kaggle/input/musait/dataset/basket/neutral_639.jpg,1,,neutral
neutral_641.jpeg,/kaggle/input/musait/dataset/basket/neutral_641.jpeg,1,,neutral
neutral_643.jpeg,/kaggle/input/musait/dataset/basket/neutral_643.jpeg,1,,neutral
neutral_645.jpeg,/kaggle/input/musait/dataset/basket/neutral_645.jpeg,1,,neutral
neutral_647.jpeg,/kaggle/input/musait/dataset/basket/neutral_647.jpeg,1,,neutral
neutral_648.jpeg,/kaggle/input/musait/dataset/basket/neutral_648.jpeg,1,,neutral
neutral_649.jpeg,/kaggle/input/musait/dataset/basket/neutral_649.jpeg,1,,neutral
neutral_651.jpeg,/kaggle/input/musait/dataset/basket/neutral_651.jpeg,1,,neutral
neutral_653.jpg,/kaggle/input/musait/dataset/basket/neutral_653.jpg,1,,neutral
neutral_654.jpg,/kaggle/input/musait/dataset/basket/neutral_654.jpg,1,,neutral
neutral_655.jpg,/kaggle/input/musait/dataset/basket/neutral_655.jpg,1,,neutral
neutral_656.jpg,/kaggle/input/musait/dataset/basket/neutral_656.jpg,1,,neutral
neutral_657.jpg,/kaggle/input/musait/dataset/basket/neutral_657.jpg,1,,neutral
neutral_658.jpg,/kaggle/input/musait/dataset/basket/neutral_658.jpg,1,,neutral
neutral_659.jpg,/kaggle/input/musait/dataset/basket/neutral_659.jpg,1,,neutral
neutral_660.jpg,/kaggle/input/musait/dataset/basket/neutral_660.jpg,1,,neutral
neutral_661.jpg,/kaggle/input/musait/dataset/basket/neutral_661.jpg,1,,neutral
neutral_662.jpg,/kaggle/input/musait/dataset/basket/neutral_662.jpg,1,,neutral
neutral_663.jpg,/kaggle/input/musait/dataset/basket/neutral_663.jpg,1,,neutral
neutral_664.jpg,/kaggle/input/musait/dataset/basket/neutral_664.jpg,1,,neutral
neutral_665.jpg,/kaggle/input/musait/dataset/basket/neutral_665.jpg,1,,neutral
neutral_666.jpg,/kaggle/input/musait/dataset/basket/neutral_666.jpg,1,,neutral
neutral_667.jpg,/kaggle/input/musait/dataset/basket/neutral_667.jpg,1,,neutral
neutral_668.jpg,/kaggle/input/musait/dataset/basket/neutral_668.jpg,1,,neutral
neutral_669.jpg,/kaggle/input/musait/dataset/basket/neutral_669.jpg,1,,neutral
neutral_670.jpg,/kaggle/input/musait/dataset/basket/neutral_670.jpg,1,,neutral
neutral_671.jpg,/kaggle/input/musait/dataset/basket/neutral_671.jpg,1,,neutral
neutral_672.jpg,/kaggle/input/musait/dataset/basket/neutral_672.jpg,1,,neutral
neutral_673.jpg,/kaggle/input/musait/dataset/basket/neutral_673.jpg,1,,neutral
neutral_674.jpg,/kaggle/input/musait/dataset/basket/neutral_674.jpg,1,,neutral
neutral_675.jpg,/kaggle/input/musait/dataset/basket/neutral_675.jpg,1,,neutral
neutral_676.jpg,/kaggle/input/musait/dataset/basket/neutral_676.jpg,1,,neutral
neutral_677.jpg,/kaggle/input/musait/dataset/basket/neutral_677.jpg,1,,neutral
neutral_678.jpg,/kaggle/input/musait/dataset/basket/neutral_678.jpg,1,,neutral
neutral_679.jpg,/kaggle/input/musait/dataset/basket/neutral_679.jpg,1,,neutral
neutral_680.jpg,/kaggle/input/musait/dataset/basket/neutral_680.jpg,1,,neutral
neutral_681.jpg,/kaggle/input/musait/dataset/basket/neutral_681.jpg,1,,neutral
neutral_682.jpg,/kaggle/input/musait/dataset/basket/neutral_682.jpg,1,,neutral
neutral_683.jpg,/kaggle/input/musait/dataset/basket/neutral_683.jpg,1,,neutral
neutral_684.jpg,/kaggle/input/musait/dataset/basket/neutral_684.jpg,1,,neutral
neutral_685.jpg,/kaggle/input/musait/dataset/basket/neutral_685.jpg,1,,neutral
neutral_686.jpg,/kaggle/input/musait/dataset/basket/neutral_686.jpg,1,,neutral
neutral_687.jpg,/kaggle/input/musait/dataset/basket/neutral_687.jpg,1,,neutral
neutral_688.jpg,/kaggle/input/musait/dataset/basket/neutral_688.jpg,1,,neutral
neutral_689.jpg,/kaggle/input/musait/dataset/basket/neutral_689.jpg,1,,neutral
neutral_690.jpg,/kaggle/input/musait/dataset/basket/neutral_690.jpg,1,,neutral
neutral_691.jpg,/kaggle/input/musait/dataset/basket/neutral_691.jpg,1,,neutral
neutral_692.jpg,/kaggle/input/musait/dataset/basket/neutral_692.jpg,1,,neutral
neutral_693.jpg,/kaggle/input/musait/dataset/basket/neutral_693.jpg,1,,neutral
neutral_694.jpg,/kaggle/input/musait/dataset/basket/neutral_694.jpg,1,,neutral
neutral_695.jpg,/kaggle/input/musait/dataset/basket/neutral_695.jpg,1,,neutral
neutral_696.jpg,/kaggle/input/musait/dataset/basket/neutral_696.jpg,1,,neutral
neutral_697.jpg,/kaggle/input/musait/dataset/basket/neutral_697.jpg,1,,neutral
neutral_698.jpg,/kaggle/input/musait/dataset/basket/neutral_698.jpg,1,,neutral
neutral_699.jpg,/kaggle/input/musait/dataset/basket/neutral_699.jpg,1,,neutral
neutral_700.jpg,/kaggle/input/musait/dataset/basket/neutral_700.jpg,1,,neutral
neutral_701.jpg,/kaggle/input/musait/dataset/basket/neutral_701.jpg,1,,neutral
neutral_702.jpg,/kaggle/input/musait/dataset/basket/neutral_702.jpg,1,,neutral
neutral_703.jpg,/kaggle/input/musait/dataset/basket/neutral_703.jpg,1,,neutral
neutral_704.jpg,/kaggle/input/musait/dataset/basket/neutral_704.jpg,1,,neutral
neutral_705.jpg,/kaggle/input/musait/dataset/basket/neutral_705.jpg,1,,neutral
neutral_706.jpg,/kaggle/input/musait/dataset/basket/neutral_706.jpg,1,,neutral
neutral_707.jpg,/kaggle/input/musait/dataset/basket/neutral_707.jpg,1,,neutral
neutral_708.jpg,/kaggle/input/musait/dataset/basket/neutral_708.jpg,1,,neutral
neutral_709.jpg,/kaggle/input/musait/dataset/basket/neutral_709.jpg,1,,neutral
neutral_710.jpg,/kaggle/input/musait/dataset/basket/neutral_710.jpg,1,,neutral
neutral_711.jpg,/kaggle/input/musait/dataset/basket/neutral_711.jpg,1,,neutral
neutral_712.jpg,/kaggle/input/musait/dataset/basket/neutral_712.jpg,1,,neutral
neutral_713.jpg,/kaggle/input/musait/dataset/basket/neutral_713.jpg,1,,neutral
neutral_714.jpg,/kaggle/input/musait/dataset/basket/neutral_714.jpg,1,,neutral
neutral_715.jpg,/kaggle/input/musait/dataset/basket/neutral_715.jpg,1,,neutral
neutral_716.jpg,/kaggle/input/musait/dataset/basket/neutral_716.jpg,1,,neutral
neutral_717.jpg,/kaggle/input/musait/dataset/basket/neutral_717.jpg,1,,neutral
neutral_718.jpg,/kaggle/input/musait/dataset/basket/neutral_718.jpg,1,,neutral
neutral_719.jpg,/kaggle/input/musait/dataset/basket/neutral_719.jpg,1,,neutral
neutral_720.jpg,/kaggle/input/musait/dataset/basket/neutral_720.jpg,1,,neutral
neutral_721.jpg,/kaggle/input/musait/dataset/basket/neutral_721.jpg,1,,neutral
neutral_722.jpg,/kaggle/input/musait/dataset/basket/neutral_722.jpg,1,,neutral
neutral_723.jpg,/kaggle/input/musait/dataset/basket/neutral_723.jpg,1,,neutral
neutral_724.jpg,/kaggle/input/musait/dataset/basket/neutral_724.jpg,1,,neutral
neutral_725.jpg,/kaggle/input/musait/dataset/basket/neutral_725.jpg,1,,neutral
neutral_726.jpg,/kaggle/input/musait/dataset/basket/neutral_726.jpg,1,,neutral
neutral_727.jpg,/kaggle/input/musait/dataset/basket/neutral_727.jpg,1,,neutral
neutral_728.jpg,/kaggle/input/musait/dataset/basket/neutral_728.jpg,1,,neutral
neutral_729.jpg,/kaggle/input/musait/dataset/basket/neutral_729.jpg,1,,neutral
neutral_730.jpg,/kaggle/input/musait/dataset/basket/neutral_730.jpg,1,,neutral
neutral_731.jpg,/kaggle/input/musait/dataset/basket/neutral_731.jpg,1,,neutral
neutral_732.jpg,/kaggle/input/musait/dataset/basket/neutral_732.jpg,1,,neutral
neutral_733.jpg,/kaggle/input/musait/dataset/basket/neutral_733.jpg,1,,neutral
neutral_734.jpg,/kaggle/input/musait/dataset/basket/neutral_734.jpg,1,,neutral
neutral_735.jpg,/kaggle/input/musait/dataset/basket/neutral_735.jpg,1,,neutral
neutral_736.jpg,/kaggle/input/musait/dataset/basket/neutral_736.jpg,1,,neutral
neutral_737.jpg,/kaggle/input/musait/dataset/basket/neutral_737.jpg,1,,neutral
neutral_738.jpg,/kaggle/input/musait/dataset/basket/neutral_738.jpg,1,,neutral
neutral_739.jpg,/kaggle/input/musait/dataset/basket/neutral_739.jpg,1,,neutral
neutral_740.jpg,/kaggle/input/musait/dataset/basket/neutral_740.jpg,1,,neutral
neutral_741.jpg,/kaggle/input/musait/dataset/basket/neutral_741.jpg,1,,neutral
neutral_742.jpg,/kaggle/input/musait/dataset/basket/neutral_742.jpg,1,,neutral
neutral_743.jpg,/kaggle/input/musait/dataset/basket/neutral_743.jpg,1,,neutral
neutral_744.jpg,/kaggle/input/musait/dataset/basket/neutral_744.jpg,1,,neutral
neutral_745.jpg,/kaggle/input/musait/dataset/basket/neutral_745.jpg,1,,neutral
neutral_746.jpg,/kaggle/input/musait/dataset/basket/neutral_746.jpg,1,,neutral
neutral_747.jpg,/kaggle/input/musait/dataset/basket/neutral_747.jpg,1,,neutral
neutral_748.jpg,/kaggle/input/musait/dataset/basket/neutral_748.jpg,1,,neutral
neutral_749.jpg,/kaggle/input/musait/dataset/basket/neutral_749.jpg,1,,neutral
neutral_750.jpg,/kaggle/input/musait/dataset/basket/neutral_750.jpg,1,,neutral
neutral_751.jpg,/kaggle/input/musait/dataset/basket/neutral_751.jpg,1,,neutral
neutral_752.jpg,/kaggle/input/musait/dataset/basket/neutral_752.jpg,1,,neutral
neutral_753.jpg,/kaggle/input/musait/dataset/basket/neutral_753.jpg,1,,neutral
neutral_754.jpg,/kaggle/input/musait/dataset/basket/neutral_754.jpg,1,,neutral
neutral_755.jpg,/kaggle/input/musait/dataset/basket/neutral_755.jpg,1,,neutral
neutral_756.jpg,/kaggle/input/musait/dataset/basket/neutral_756.jpg,1,,neutral
neutral_757.jpg,/kaggle/input/musait/dataset/basket/neutral_757.jpg,1,,neutral
neutral_758.jpg,/kaggle/input/musait/dataset/basket/neutral_758.jpg,1,,neutral
neutral_759.jpg,/kaggle/input/musait/dataset/basket/neutral_759.jpg,1,,neutral
neutral_760.jpg,/kaggle/input/musait/dataset/basket/neutral_760.jpg,1,,neutral
neutral_761.jpg,/kaggle/input/musait/dataset/basket/neutral_761.jpg,1,,neutral
neutral_762.jpg,/kaggle/input/musait/dataset/basket/neutral_762.jpg,1,,neutral
neutral_763.jpg,/kaggle/input/musait/dataset/basket/neutral_763.jpg,1,,neutral
neutral_764.jpg,/kaggle/input/musait/dataset/basket/neutral_764.jpg,1,,neutral
neutral_765.jpg,/kaggle/input/musait/dataset/basket/neutral_765.jpg,1,,neutral
neutral_766.jpg,/kaggle/input/musait/dataset/basket/neutral_766.jpg,1,,neutral
neutral_767.jpg,/kaggle/input/musait/dataset/basket/neutral_767.jpg,1,,neutral
neutral_768.jpg,/kaggle/input/musait/dataset/basket/neutral_768.jpg,1,,neutral
neutral_769.jpg,/kaggle/input/musait/dataset/basket/neutral_769.jpg,1,,neutral
neutral_770.jpg,/kaggle/input/musait/dataset/basket/neutral_770.jpg,1,,neutral
neutral_771.jpg,/kaggle/input/musait/dataset/basket/neutral_771.jpg,1,,neutral
neutral_772.jpg,/kaggle/input/musait/dataset/basket/neutral_772.jpg,1,,neutral
neutral_773.jpg,/kaggle/input/musait/dataset/basket/neutral_773.jpg,1,,neutral
neutral_774.jpg,/kaggle/input/musait/dataset/basket/neutral_774.jpg,1,,neutral
neutral_775.jpg,/kaggle/input/musait/dataset/basket/neutral_775.jpg,1,,neutral
neutral_776.jpg,/kaggle/input/musait/dataset/basket/neutral_776.jpg,1,,neutral
neutral_777.jpg,/kaggle/input/musait/dataset/basket/neutral_777.jpg,1,,neutral
neutral_778.jpg,/kaggle/input/musait/dataset/basket/neutral_778.jpg,1,,neutral
neutral_779.jpg,/kaggle/input/musait/dataset/basket/neutral_779.jpg,1,,neutral
neutral_780.jpg,/kaggle/input/musait/dataset/basket/neutral_780.jpg,1,,neutral
neutral_781.jpg,/kaggle/input/musait/dataset/basket/neutral_781.jpg,1,,neutral
neutral_782.jpg,/kaggle/input/musait/dataset/basket/neutral_782.jpg,1,,neutral
neutral_783.jpg,/kaggle/input/musait/dataset/basket/neutral_783.jpg,1,,neutral
neutral_784.jpg,/kaggle/input/musait/dataset/basket/neutral_784.jpg,1,,neutral
neutral_785.jpg,/kaggle/input/musait/dataset/basket/neutral_785.jpg,1,,neutral
neutral_786.jpg,/kaggle/input/musait/dataset/basket/neutral_786.jpg,1,,neutral
neutral_787.jpg,/kaggle/input/musait/dataset/basket/neutral_787.jpg,1,,neutral
neutral_788.jpg,/kaggle/input/musait/dataset/basket/neutral_788.jpg,1,,neutral
neutral_789.jpg,/kaggle/input/musait/dataset/basket/neutral_789.jpg,1,,neutral
neutral_790.jpg,/kaggle/input/musait/dataset/basket/neutral_790.jpg,1,,neutral
neutral_791.jpg,/kaggle/input/musait/dataset/basket/neutral_791.jpg,1,,neutral
neutral_792.jpg,/kaggle/input/musait/dataset/basket/neutral_792.jpg,1,,neutral
neutral_793.jpg,/kaggle/input/musait/dataset/basket/neutral_793.jpg,1,,neutral
neutral_794.jpg,/kaggle/input/musait/dataset/basket/neutral_794.jpg,1,,neutral
neutral_795.jpg,/kaggle/input/musait/dataset/basket/neutral_795.jpg,1,,neutral
neutral_796.jpg,/kaggle/input/musait/dataset/basket/neutral_796.jpg,1,,neutral
neutral_797.jpg,/kaggle/input/musait/dataset/basket/neutral_797.jpg,1,,neutral
neutral_798.jpg,/kaggle/input/musait/dataset/basket/neutral_798.jpg,1,,neutral
neutral_799.jpg,/kaggle/input/musait/dataset/basket/neutral_799.jpg,1,,neutral
neutral_800.jpg,/kaggle/input/musait/dataset/basket/neutral_800.jpg,1,,neutral
neutral_801.jpg,/kaggle/input/musait/dataset/basket/neutral_801.jpg,1,,neutral
neutral_802.jpg,/kaggle/input/musait/dataset/basket/neutral_802.jpg,1,,neutral
neutral_803.jpg,/kaggle/input/musait/dataset/basket/neutral_803.jpg,1,,neutral
neutral_804.jpg,/kaggle/input/musait/dataset/basket/neutral_804.jpg,1,,neutral
neutral_805.jpg,/kaggle/input/musait/dataset/basket/neutral_805.jpg,1,,neutral
neutral_806.jpg,/kaggle/input/musait/dataset/basket/neutral_806.jpg,1,,neutral
neutral_807.jpg,/kaggle/input/musait/dataset/basket/neutral_807.jpg,1,,neutral
neutral_808.jpg,/kaggle/input/musait/dataset/basket/neutral_808.jpg,1,,neutral
neutral_809.jpg,/kaggle/input/musait/dataset/basket/neutral_809.jpg,1,,neutral
neutral_810.jpg,/kaggle/input/musait/dataset/basket/neutral_810.jpg,1,,neutral
neutral_811.jpg,/kaggle/input/musait/dataset/basket/neutral_811.jpg,1,,neutral
neutral_812.jpg,/kaggle/input/musait/dataset/basket/neutral_812.jpg,1,,neutral
neutral_813.jpg,/kaggle/input/musait/dataset/basket/neutral_813.jpg,1,,neutral
neutral_814.jpg,/kaggle/input/musait/dataset/basket/neutral_814.jpg,1,,neutral
neutral_815.jpg,/kaggle/input/musait/dataset/basket/neutral_815.jpg,1,,neutral
neutral_816.jpg,/kaggle/input/musait/dataset/basket/neutral_816.jpg,1,,neutral
neutral_817.jpg,/kaggle/input/musait/dataset/basket/neutral_817.jpg,1,,neutral
neutral_818.jpg,/kaggle/input/musait/dataset/basket/neutral_818.jpg,1,,neutral
neutral_819.jpg,/kaggle/input/musait/dataset/basket/neutral_819.jpg,1,,neutral
neutral_820.jpg,/kaggle/input/musait/dataset/basket/neutral_820.jpg,1,,neutral
neutral_821.jpg,/kaggle/input/musait/dataset/basket/neutral_821.jpg,1,,neutral
neutral_822.jpg,/kaggle/input/musait/dataset/basket/neutral_822.jpg,1,,neutral
neutral_823.jpg,/kaggle/input/musait/dataset/basket/neutral_823.jpg,1,,neutral
neutral_824.jpg,/kaggle/input/musait/dataset/basket/neutral_824.jpg,1,,neutral
neutral_825.jpg,/kaggle/input/musait/dataset/basket/neutral_825.jpg,1,,neutral
neutral_826.jpg,/kaggle/input/musait/dataset/basket/neutral_826.jpg,1,,neutral
neutral_827.jpg,/kaggle/input/musait/dataset/basket/neutral_827.jpg,1,,neutral
neutral_828.jpg,/kaggle/input/musait/dataset/basket/neutral_828.jpg,1,,neutral
neutral_829.jpg,/kaggle/input/musait/dataset/basket/neutral_829.jpg,1,,neutral
neutral_830.jpg,/kaggle/input/musait/dataset/basket/neutral_830.jpg,1,,neutral
neutral_831.jpg,/kaggle/input/musait/dataset/basket/neutral_831.jpg,1,,neutral
neutral_832.jpg,/kaggle/input/musait/dataset/basket/neutral_832.jpg,1,,neutral
neutral_833.jpg,/kaggle/input/musait/dataset/basket/neutral_833.jpg,1,,neutral
neutral_834.jpg,/kaggle/input/musait/dataset/basket/neutral_834.jpg,1,,neutral
neutral_835.jpg,/kaggle/input/musait/dataset/basket/neutral_835.jpg,1,,neutral
neutral_836.jpg,/kaggle/input/musait/dataset/basket/neutral_836.jpg,1,,neutral
neutral_837.jpg,/kaggle/input/musait/dataset/basket/neutral_837.jpg,1,,neutral
neutral_838.jpg,/kaggle/input/musait/dataset/basket/neutral_838.jpg,1,,neutral
neutral_839.jpg,/kaggle/input/musait/dataset/basket/neutral_839.jpg,1,,neutral
neutral_840.jpg,/kaggle/input/musait/dataset/basket/neutral_840.jpg,1,,neutral
neutral_841.jpg,/kaggle/input/musait/dataset/basket/neutral_841.jpg,1,,neutral
neutral_842.jpg,/kaggle/input/musait/dataset/basket/neutral_842.jpg,1,,neutral
neutral_843.jpg,/kaggle/input/musait/dataset/basket/neutral_843.jpg,1,,neutral
neutral_844.jpg,/kaggle/input/musait/dataset/basket/neutral_844.jpg,1,,neutral
neutral_845.jpg,/kaggle/input/musait/dataset/basket/neutral_845.jpg,1,,neutral
neutral_846.jpg,/kaggle/input/musait/dataset/basket/neutral_846.jpg,1,,neutral
neutral_847.jpg,/kaggle/input/musait/dataset/basket/neutral_847.jpg,1,,neutral
neutral_848.jpg,/kaggle/input/musait/dataset/basket/neutral_848.jpg,1,,neutral
neutral_849.jpg,/kaggle/input/musait/dataset/basket/neutral_849.jpg,1,,neutral
neutral_850.jpg,/kaggle/input/musait/dataset/basket/neutral_850.jpg,1,,neutral
neutral_851.jpg,/kaggle/input/musait/dataset/basket/neutral_851.jpg,1,,neutral
neutral_852.jpg,/kaggle/input/musait/dataset/basket/neutral_852.jpg,1,,neutral
neutral_853.jpg,/kaggle/input/musait/dataset/basket/neutral_853.jpg,1,,neutral
neutral_854.jpg,/kaggle/input/musait/dataset/basket/neutral_854.jpg,1,,neutral
neutral_855.jpg,/kaggle/input/musait/dataset/basket/neutral_855.jpg,1,,neutral
neutral_856.jpg,/kaggle/input/musait/dataset/basket/neutral_856.jpg,1,,neutral
neutral_857.jpg,/kaggle/input/musait/dataset/basket/neutral_857.jpg,1,,neutral
neutral_858.jpg,/kaggle/input/musait/dataset/basket/neutral_858.jpg,1,,neutral
neutral_859.jpg,/kaggle/input/musait/dataset/basket/neutral_859.jpg,1,,neutral
neutral_860.jpg,/kaggle/input/musait/dataset/basket/neutral_860.jpg,1,,neutral
neutral_861.jpg,/kaggle/input/musait/dataset/basket/neutral_861.jpg,1,,neutral
neutral_862.jpg,/kaggle/input/musait/dataset/basket/neutral_862.jpg,1,,neutral
neutral_863.jpg,/kaggle/input/musait/dataset/basket/neutral_863.jpg,1,,neutral
neutral_864.jpg,/kaggle/input/musait/dataset/basket/neutral_864.jpg,1,,neutral
neutral_865.jpg,/kaggle/input/musait/dataset/basket/neutral_865.jpg,1,,neutral
neutral_866.jpg,/kaggle/input/musait/dataset/basket/neutral_866.jpg,1,,neutral
neutral_867.jpg,/kaggle/input/musait/dataset/basket/neutral_867.jpg,1,,neutral
neutral_868.jpg,/kaggle/input/musait/dataset/basket/neutral_868.jpg,1,,neutral
neutral_869.jpg,/kaggle/input/musait/dataset/basket/neutral_869.jpg,1,,neutral
neutral_870.jpg,/kaggle/input/musait/dataset/basket/neutral_870.jpg,1,,neutral
neutral_871.jpg,/kaggle/input/musait/dataset/basket/neutral_871.jpg,1,,neutral
neutral_872.jpg,/kaggle/input/musait/dataset/basket/neutral_872.jpg,1,,neutral
neutral_873.jpg,/kaggle/input/musait/dataset/basket/neutral_873.jpg,1,,neutral
neutral_874.jpg,/kaggle/input/musait/dataset/basket/neutral_874.jpg,1,,neutral
neutral_875.jpg,/kaggle/input/musait/dataset/basket/neutral_875.jpg,1,,neutral
neutral_876.jpg,/kaggle/input/musait/dataset/basket/neutral_876.jpg,1,,neutral
neutral_877.jpg,/kaggle/input/musait/dataset/basket/neutral_877.jpg,1,,neutral
neutral_878.jpg,/kaggle/input/musait/dataset/basket/neutral_878.jpg,1,,neutral
neutral_879.jpg,/kaggle/input/musait/dataset/basket/neutral_879.jpg,1,,neutral
neutral_880.jpg,/kaggle/input/musait/dataset/basket/neutral_880.jpg,1,,neutral
neutral_881.jpg,/kaggle/input/musait/dataset/basket/neutral_881.jpg,1,,neutral
neutral_882.jpg,/kaggle/input/musait/dataset/basket/neutral_882.jpg,1,,neutral
neutral_883.jpg,/kaggle/input/musait/dataset/basket/neutral_883.jpg,1,,neutral
neutral_884.jpg,/kaggle/input/musait/dataset/basket/neutral_884.jpg,1,,neutral
neutral_885.jpg,/kaggle/input/musait/dataset/basket/neutral_885.jpg,1,,neutral
neutral_886.jpg,/kaggle/input/musait/dataset/basket/neutral_886.jpg,1,,neutral
neutral_887.jpg,/kaggle/input/musait/dataset/basket/neutral_887.jpg,1,,neutral
neutral_888.jpg,/kaggle/input/musait/dataset/basket/neutral_888.jpg,1,,neutral
neutral_889.jpg,/kaggle/input/musait/dataset/basket/neutral_889.jpg,1,,neutral
neutral_890.jpg,/kaggle/input/musait/dataset/basket/neutral_890.jpg,1,,neutral
neutral_891.jpg,/kaggle/input/musait/dataset/basket/neutral_891.jpg,1,,neutral
neutral_892.jpg,/kaggle/input/musait/dataset/basket/neutral_892.jpg,1,,neutral
